,gene_name
4025,ENSG00000230797.2
4026,ENSG00000140688.16
4027,ENSG00000150556.16
4028,ENSG00000006283.17
4029,ENSG00000187066.8
4030,ENSG00000158865.12
4031,ENSG00000111962.7
4032,ENSG00000164038.14
4033,ENSG00000148120.14
4034,ENSG00000138674.16
4035,ENSG00000225264.3
4036,ENSG00000186105.7
4037,ENSG00000137821.11
4038,ENSG00000138757.14
4039,ENSG00000111639.7
4040,ENSG00000231507.1
4041,ENSG00000135040.15
4042,ENSG00000260236.1
4043,ENSG00000176014.12
4044,ENSG00000164151.11
4045,ENSG00000162722.8
4046,ENSG00000134070.4
4047,ENSG00000275438.1
4048,ENSG00000151414.14
4049,ENSG00000145332.13
4050,ENSG00000146005.3
4051,ENSG00000260518.1
4052,ENSG00000279145.1
4053,ENSG00000105245.9
4054,ENSG00000170430.9
4055,ENSG00000261438.1
4056,ENSG00000254837.2
4057,ENSG00000180488.14
4058,ENSG00000163898.9
4059,ENSG00000197362.13
4060,ENSG00000272692.1
4061,ENSG00000165264.10
4062,ENSG00000259721.1
4063,ENSG00000259040.4
4064,ENSG00000250387.2
4065,ENSG00000206337.10
4066,ENSG00000276089.1
4067,ENSG00000102606.17
4068,ENSG00000063015.19
4069,ENSG00000203872.6
4070,ENSG00000102312.20
4071,ENSG00000176204.13
4072,ENSG00000223658.6
4073,ENSG00000274825.1
4074,ENSG00000119185.12
4075,ENSG00000275542.1
4076,ENSG00000162551.13
4077,ENSG00000099381.16
4078,ENSG00000217275.2
4079,ENSG00000267072.2
4080,ENSG00000185730.7
4081,ENSG00000228302.2
4082,ENSG00000187997.11
4083,ENSG00000239713.7
4084,ENSG00000154165.4
4085,ENSG00000056487.15
4086,ENSG00000179023.8
4087,ENSG00000135414.9
4088,ENSG00000147044.20
4089,ENSG00000099834.18
4090,ENSG00000101542.9
4091,ENSG00000182732.16
4092,ENSG00000234476.1
4093,ENSG00000202198.1
4094,ENSG00000124571.17
4095,ENSG00000138685.12
4096,ENSG00000177595.17
4097,ENSG00000187902.11
4098,ENSG00000161558.10
4099,ENSG00000215218.3
4100,ENSG00000064989.12
4101,ENSG00000178803.10
4102,ENSG00000280087.1
4103,ENSG00000282164.1
4104,ENSG00000163001.11
4105,ENSG00000163734.4
4106,ENSG00000259562.2
4107,ENSG00000159592.10
4108,ENSG00000251400.1
4109,ENSG00000081985.10
4110,ENSG00000158516.11
4111,ENSG00000279306.1
4112,ENSG00000129946.10
4113,ENSG00000145375.7
4114,ENSG00000247199.3
4115,ENSG00000100605.16
4116,ENSG00000141580.15
4117,ENSG00000230415.1
4118,ENSG00000277368.1
4119,ENSG00000101367.8
4120,ENSG00000162777.16
4121,ENSG00000163331.10
4122,ENSG00000204475.9
4123,ENSG00000239494.2
4124,ENSG00000277290.1
4125,ENSG00000259075.6
4126,ENSG00000137804.12
4127,ENSG00000275450.1
4128,ENSG00000170113.15
4129,ENSG00000012504.13
4130,ENSG00000150773.10
4131,ENSG00000162241.12
4132,ENSG00000112561.17
4133,ENSG00000136807.11
4134,ENSG00000215156.5
4135,ENSG00000123836.14
4136,ENSG00000108370.15
4137,ENSG00000100138.13
4138,ENSG00000114631.10
4139,ENSG00000167842.15
4140,ENSG00000227295.2
4141,ENSG00000230749.4
4142,ENSG00000168621.14
4143,ENSG00000274315.1
4144,ENSG00000143546.9
4145,ENSG00000273375.1
4146,ENSG00000163633.10
4147,ENSG00000138303.17
4148,ENSG00000113231.13
4149,ENSG00000231120.3
4150,ENSG00000147113.16
4151,ENSG00000125505.16
4152,ENSG00000101898.5
4153,ENSG00000111790.13
4154,ENSG00000226476.2
4155,ENSG00000142910.15
4156,ENSG00000139193.3
4157,ENSG00000184113.9
4158,ENSG00000115041.12
4159,ENSG00000185875.12
4160,ENSG00000092199.17
4161,ENSG00000128645.12
4162,ENSG00000028310.17
4163,ENSG00000136930.12
4164,ENSG00000130707.17
4165,ENSG00000149269.9
4166,ENSG00000162775.14
4167,ENSG00000196420.7
4168,ENSG00000159860.6
4169,ENSG00000240891.6
4170,ENSG00000197958.12
4171,ENSG00000147256.10
4172,ENSG00000249348.1
4173,ENSG00000276846.1
4174,ENSG00000106554.11
4175,ENSG00000140795.12
4176,ENSG00000272248.1
4177,ENSG00000275512.1
4178,ENSG00000108256.8
4179,ENSG00000165392.9
4180,ENSG00000167964.12
4181,ENSG00000203804.4
4182,ENSG00000282051.1
4183,ENSG00000121579.12
4184,ENSG00000183943.5
4185,ENSG00000160007.17
4186,ENSG00000248905.8
4187,ENSG00000124882.3
4188,ENSG00000149571.10
4189,ENSG00000270571.2
4190,ENSG00000149599.15
4191,ENSG00000181444.12
4192,ENSG00000158352.15
4193,ENSG00000167748.10
4194,ENSG00000114279.13
4195,ENSG00000156787.16
4196,ENSG00000224051.6
4197,ENSG00000131446.15
4198,ENSG00000151789.9
4199,ENSG00000158458.19
4200,ENSG00000042980.12
4201,ENSG00000197498.12
4202,ENSG00000219102.3
4203,ENSG00000232803.1
4204,ENSG00000103274.10
4205,ENSG00000244050.2
4206,ENSG00000130477.14
4207,ENSG00000273221.1
4208,ENSG00000277739.1
4209,ENSG00000174567.7
4210,ENSG00000228630.5
4211,ENSG00000272049.1
4212,ENSG00000196455.7
4213,ENSG00000273017.1
4214,ENSG00000275620.1
4215,ENSG00000134324.11
4216,ENSG00000258498.6
4217,ENSG00000197928.10
4218,ENSG00000273623.1
4219,ENSG00000224689.7
4220,ENSG00000227038.2
4221,ENSG00000169032.9
4222,ENSG00000272851.1
4223,ENSG00000110680.12
4224,ENSG00000080298.15
4225,ENSG00000245522.2
4226,ENSG00000166889.13
4227,ENSG00000168077.13
4228,ENSG00000134262.12
4229,ENSG00000166619.12
4230,ENSG00000054598.6
4231,ENSG00000237330.2
4232,ENSG00000273983.1
4233,ENSG00000008018.8
4234,ENSG00000273210.1
4235,ENSG00000188883.4
4236,ENSG00000225450.1
4237,ENSG00000214293.8
4238,ENSG00000102870.5
4239,ENSG00000168765.15
4240,ENSG00000255224.1
4241,ENSG00000171759.8
4242,ENSG00000279148.1
4243,ENSG00000102967.11
4244,ENSG00000136270.13
4245,ENSG00000266079.4
4246,ENSG00000232070.8
4247,ENSG00000248429.5
4248,ENSG00000115165.9
4249,ENSG00000229273.1
4250,ENSG00000221946.7
4251,ENSG00000272037.1
4252,ENSG00000163191.5
4253,ENSG00000145246.13
4254,ENSG00000048540.14
4255,ENSG00000158828.5
4256,ENSG00000008869.11
4257,ENSG00000166257.8
4258,ENSG00000074410.13
4259,ENSG00000132024.17
4260,ENSG00000123838.10
4261,ENSG00000188002.10
4262,ENSG00000245213.6
4263,ENSG00000276672.1
4264,ENSG00000227973.1
4265,ENSG00000198400.11
4266,ENSG00000134326.11
4267,ENSG00000125995.15
4268,ENSG00000163684.11
4269,ENSG00000198373.12
4270,ENSG00000273355.1
4271,ENSG00000007516.13
4272,ENSG00000172456.16
4273,ENSG00000214093.3
4274,ENSG00000273213.1
4275,ENSG00000183615.5
4276,ENSG00000114480.12
4277,ENSG00000264707.1
4278,ENSG00000149564.11
4279,ENSG00000261222.2
4280,ENSG00000263155.5
4281,ENSG00000123064.12
4282,ENSG00000175564.12
4283,ENSG00000103671.9
4284,ENSG00000213551.4
4285,ENSG00000184916.8
4286,ENSG00000262482.1
4287,ENSG00000242992.3
4288,ENSG00000144395.17
4289,ENSG00000205250.8
4290,ENSG00000166828.2
4291,ENSG00000156869.12
4292,ENSG00000157259.6
4293,ENSG00000130513.6
4294,ENSG00000232491.1
4295,ENSG00000149084.11
4296,ENSG00000224389.8
4297,ENSG00000130725.7
4298,ENSG00000183134.4
4299,ENSG00000214140.10
4300,ENSG00000049656.13
4301,ENSG00000175556.16
4302,ENSG00000273203.1
4303,ENSG00000262202.4
4304,ENSG00000142303.13
4305,ENSG00000279967.1
4306,ENSG00000255390.1
4307,ENSG00000173227.13
4308,ENSG00000280832.1
4309,ENSG00000149968.11
4310,ENSG00000229214.1
4311,ENSG00000085721.12
4312,ENSG00000198755.10
4313,ENSG00000123416.15
4314,ENSG00000030066.13
4315,ENSG00000181722.15
4316,ENSG00000171786.5
4317,ENSG00000100099.20
4318,ENSG00000213918.10
4319,ENSG00000158169.11
4320,ENSG00000169826.7
4321,ENSG00000232545.1
4322,ENSG00000138385.15
4323,ENSG00000261071.1
4324,ENSG00000123739.10
4325,ENSG00000114790.12
4326,ENSG00000237438.6
4327,ENSG00000143771.11
4328,ENSG00000281100.1
4329,ENSG00000256282.1
4330,ENSG00000205352.10
4331,ENSG00000236723.2
4332,ENSG00000169093.14
4333,ENSG00000140577.15
4334,ENSG00000124212.5
4335,ENSG00000068654.15
4336,ENSG00000171346.13
4337,ENSG00000129595.12
4338,ENSG00000273216.1
4339,ENSG00000144119.3
4340,ENSG00000124145.6
4341,ENSG00000262454.1
4342,ENSG00000158747.13
4343,ENSG00000184305.14
4344,ENSG00000087460.23
4345,ENSG00000178636.8
4346,ENSG00000280543.1
4347,ENSG00000269067.1
4348,ENSG00000236060.2
4349,ENSG00000204381.11
4350,ENSG00000219665.8
4351,ENSG00000269051.5
4352,ENSG00000052749.13
4353,ENSG00000256977.10
4354,ENSG00000225028.1
4355,ENSG00000213927.3
4356,ENSG00000142684.7
4357,ENSG00000070159.13
4358,ENSG00000205364.3
4359,ENSG00000230736.2
4360,ENSG00000163449.10
4361,ENSG00000100348.9
4362,ENSG00000274026.1
4363,ENSG00000196531.10
4364,ENSG00000261063.1
4365,ENSG00000267174.5
4366,ENSG00000074201.8
4367,ENSG00000011105.11
4368,ENSG00000244187.7
4369,ENSG00000263586.1
4370,ENSG00000158882.12
4371,ENSG00000077713.18
4372,ENSG00000124228.14
4373,ENSG00000101745.15
4374,ENSG00000235875.3
4375,ENSG00000101158.12
4376,ENSG00000077585.13
4377,ENSG00000203942.4
4378,ENSG00000172409.5
4379,ENSG00000140873.15
4380,ENSG00000139178.10
4381,ENSG00000224238.2
4382,ENSG00000273036.2
4383,ENSG00000152253.8
4384,ENSG00000130741.10
4385,ENSG00000160255.16
4386,ENSG00000227218.7
4387,ENSG00000236283.3
4388,ENSG00000269621.1
4389,ENSG00000106560.10
4390,ENSG00000005059.15
4391,ENSG00000085465.12
4392,ENSG00000189184.11
4393,ENSG00000185133.13
4394,ENSG00000168273.7
4395,ENSG00000198185.11
4396,ENSG00000253537.2
4397,ENSG00000112851.14
4398,ENSG00000278619.4
4399,ENSG00000164303.10
4400,ENSG00000146909.7
4401,ENSG00000225892.3
4402,ENSG00000049323.15
4403,ENSG00000176715.15
4404,ENSG00000172009.14
4405,ENSG00000172403.10
4406,ENSG00000053747.15
4407,ENSG00000164106.7
4408,ENSG00000272021.1
4409,ENSG00000105669.12
4410,ENSG00000172354.9
4411,ENSG00000248476.1
4412,ENSG00000141503.15
4413,ENSG00000106927.11
4414,ENSG00000159708.17
4415,ENSG00000196569.11
4416,ENSG00000140943.16
4417,ENSG00000137825.10
4418,ENSG00000060140.8
4419,ENSG00000240057.5
4420,ENSG00000246067.7
4421,ENSG00000272053.1
4422,ENSG00000151849.14
4423,ENSG00000136867.10
4424,ENSG00000106244.12
4425,ENSG00000134058.10
4426,ENSG00000258983.2
4427,ENSG00000151287.16
4428,ENSG00000273253.2
4429,ENSG00000179988.13
4430,ENSG00000134504.12
4431,ENSG00000196235.13
4432,ENSG00000122971.8
4433,ENSG00000025796.13
4434,ENSG00000070061.14
4435,ENSG00000241666.2
4436,ENSG00000185090.14
4437,ENSG00000178750.2
4438,ENSG00000133056.13
4439,ENSG00000088448.14
4440,ENSG00000100241.20
4441,ENSG00000182718.16
4442,ENSG00000147394.18
4443,ENSG00000205208.4
4444,ENSG00000164621.5
4445,ENSG00000212125.2
4446,ENSG00000183908.5
4447,ENSG00000261502.3
4448,ENSG00000133401.15
4449,ENSG00000254862.5
4450,ENSG00000260903.2
4451,ENSG00000279319.1
4452,ENSG00000162889.10
4453,ENSG00000100146.16
4454,ENSG00000214753.2
4455,ENSG00000125520.13
4456,ENSG00000224318.5
4457,ENSG00000279484.1
4458,ENSG00000245648.1
4459,ENSG00000178104.19
4460,ENSG00000186212.3
4461,ENSG00000102172.15
4462,ENSG00000281457.1
4463,ENSG00000100296.13
4464,ENSG00000172461.10
4465,ENSG00000081842.17
4466,ENSG00000232237.3
4467,ENSG00000132470.13
4468,ENSG00000233271.1
4469,ENSG00000250486.3
4470,ENSG00000170419.10
4471,ENSG00000272182.1
4472,ENSG00000103460.16
4473,ENSG00000163453.11
4474,ENSG00000136155.16
4475,ENSG00000162714.12
4476,ENSG00000182054.9
4477,ENSG00000220008.3
4478,ENSG00000171160.17
4479,ENSG00000175567.8
4480,ENSG00000099999.14
4481,ENSG00000156687.10
4482,ENSG00000248405.9
4483,ENSG00000197620.10
4484,ENSG00000166455.13
4485,ENSG00000228395.1
4486,ENSG00000213859.4
4487,ENSG00000198276.13
4488,ENSG00000276980.1
4489,ENSG00000242779.6
4490,ENSG00000174839.12
4491,ENSG00000130294.14
4492,ENSG00000246596.6
4493,ENSG00000164615.4
4494,ENSG00000261175.5
4495,ENSG00000090238.11
4496,ENSG00000133878.8
4497,ENSG00000262061.5
4498,ENSG00000158528.11
4499,ENSG00000251634.2
4500,ENSG00000164808.16
4501,ENSG00000266176.1
4502,ENSG00000066455.12
4503,ENSG00000125885.13
4504,ENSG00000121073.13
4505,ENSG00000165194.14
4506,ENSG00000117528.11
4507,ENSG00000225205.5
4508,ENSG00000204442.3
4509,ENSG00000134109.10
4510,ENSG00000156853.11
4511,ENSG00000267125.2
4512,ENSG00000273015.2
4513,ENSG00000140395.8
4514,ENSG00000237846.1
4515,ENSG00000184374.2
4516,ENSG00000281991.1
4517,ENSG00000255819.6
4518,ENSG00000142676.12
4519,ENSG00000085231.13
4520,ENSG00000131652.13
4521,ENSG00000229183.8
4522,ENSG00000236345.1
4523,ENSG00000247950.6
4524,ENSG00000169302.14
4525,ENSG00000215788.9
4526,ENSG00000247157.6
4527,ENSG00000233334.3
4528,ENSG00000277151.1
4529,ENSG00000119720.17
4530,ENSG00000168309.16
4531,ENSG00000265206.3
4532,ENSG00000184344.3
4533,ENSG00000150776.17
4534,ENSG00000176125.4
4535,ENSG00000184515.10
4536,ENSG00000134909.18
4537,ENSG00000130948.9
4538,ENSG00000234322.1
4539,ENSG00000196565.12
4540,ENSG00000277363.4
4541,ENSG00000085185.15
4542,ENSG00000015153.14
4543,ENSG00000169567.11
4544,ENSG00000092470.11
4545,ENSG00000105976.14
4546,ENSG00000197614.10
4547,ENSG00000237118.2
4548,ENSG00000251331.6
4549,ENSG00000240050.5
4550,ENSG00000182580.2
4551,ENSG00000225849.1
4552,ENSG00000152766.5
4553,ENSG00000268069.2
4554,ENSG00000261204.1
4555,ENSG00000243147.7
4556,ENSG00000011007.12
4557,ENSG00000233837.1
4558,ENSG00000141985.9
4559,ENSG00000230650.1
4560,ENSG00000213588.5
4561,ENSG00000232531.3
4562,ENSG00000198010.11
4563,ENSG00000215414.4
4564,ENSG00000224356.5
4565,ENSG00000130844.16
4566,ENSG00000166848.5
4567,ENSG00000158186.12
4568,ENSG00000255893.1
4569,ENSG00000035664.11
4570,ENSG00000113721.13
4571,ENSG00000012124.14
4572,ENSG00000260034.1
4573,ENSG00000169750.8
4574,ENSG00000272948.2
4575,ENSG00000131844.15
4576,ENSG00000161544.9
4577,ENSG00000144668.11
4578,ENSG00000213809.8
4579,ENSG00000181789.14
4580,ENSG00000225377.5
4581,ENSG00000272666.1
4582,ENSG00000273353.1
4583,ENSG00000138738.10
4584,ENSG00000196793.13
4585,ENSG00000198689.9
4586,ENSG00000129071.9
4587,ENSG00000168495.12
4588,ENSG00000125740.13
4589,ENSG00000277791.4
4590,ENSG00000214146.2
4591,ENSG00000279464.1
4592,ENSG00000259330.1
4593,ENSG00000234949.2
4594,ENSG00000237732.9
4595,ENSG00000172888.11
4596,ENSG00000269985.1
4597,ENSG00000120440.13
4598,ENSG00000116731.22
4599,ENSG00000235488.1
4600,ENSG00000237248.4
4601,ENSG00000188266.13
4602,ENSG00000186352.8
4603,ENSG00000106128.18
4604,ENSG00000226833.5
4605,ENSG00000267605.5
4606,ENSG00000137033.11
4607,ENSG00000162851.7
4608,ENSG00000158764.6
4609,ENSG00000099994.10
4610,ENSG00000126945.8
4611,ENSG00000273018.5
4612,ENSG00000153363.12
4613,ENSG00000272822.1
4614,ENSG00000212664.5
4615,ENSG00000127220.5
4616,ENSG00000214855.9
4617,ENSG00000270956.1
4618,ENSG00000246203.2
4619,ENSG00000137054.15
4620,ENSG00000175899.14
4621,ENSG00000204175.5
4622,ENSG00000070010.18
4623,ENSG00000278831.1
4624,ENSG00000276863.1
4625,ENSG00000241680.1
4626,ENSG00000270547.5
4627,ENSG00000176225.12
4628,ENSG00000249565.2
4629,ENSG00000119408.16
4630,ENSG00000185686.17
4631,ENSG00000073614.11
4632,ENSG00000248890.1
4633,ENSG00000157227.12
4634,ENSG00000102547.18
4635,ENSG00000163132.6
4636,ENSG00000137261.13
4637,ENSG00000048052.21
4638,ENSG00000001617.11
4639,ENSG00000138439.11
4640,ENSG00000163993.6
4641,ENSG00000225872.2
4642,ENSG00000204044.6
4643,ENSG00000156299.12
4644,ENSG00000185633.10
4645,ENSG00000226377.1
4646,ENSG00000189431.7
4647,ENSG00000278185.1
4648,ENSG00000124019.9
4649,ENSG00000168748.13
4650,ENSG00000181409.11
4651,ENSG00000264343.5
4652,ENSG00000272360.1
4653,ENSG00000127377.8
4654,ENSG00000251867.3
4655,ENSG00000259746.1
4656,ENSG00000196922.10
4657,ENSG00000134461.15
4658,ENSG00000238086.5
4659,ENSG00000265798.6
4660,ENSG00000270136.5
4661,ENSG00000198670.11
4662,ENSG00000188033.9
4663,ENSG00000214274.9
4664,ENSG00000166024.13
4665,ENSG00000197961.11
4666,ENSG00000102302.7
4667,ENSG00000240634.1
4668,ENSG00000163072.14
4669,ENSG00000203780.10
4670,ENSG00000179766.17
4671,ENSG00000166432.14
4672,ENSG00000123191.13
4673,ENSG00000007402.11
4674,ENSG00000135636.13
4675,ENSG00000236438.6
4676,ENSG00000115875.18
4677,ENSG00000102890.14
4678,ENSG00000259295.6
4679,ENSG00000249915.7
4680,ENSG00000188505.4
4681,ENSG00000100263.13
4682,ENSG00000153294.11
4683,ENSG00000196277.15
4684,ENSG00000118292.8
4685,ENSG00000115520.8
4686,ENSG00000184307.13
4687,ENSG00000150401.14
4688,ENSG00000280614.1
4689,ENSG00000242265.5
4690,ENSG00000136122.15
4691,ENSG00000118965.14
4692,ENSG00000171621.13
4693,ENSG00000234608.7
4694,ENSG00000272255.1
4695,ENSG00000198729.4
4696,ENSG00000152684.10
4697,ENSG00000126561.16
4698,ENSG00000279602.1
4699,ENSG00000148153.13
4700,ENSG00000112280.15
4701,ENSG00000131732.11
4702,ENSG00000166592.11
4703,ENSG00000259436.1
4704,ENSG00000170214.3
4705,ENSG00000225177.5
4706,ENSG00000133639.4
4707,ENSG00000171843.15
4708,ENSG00000237575.4
4709,ENSG00000164576.11
4710,ENSG00000175697.10
4711,ENSG00000141101.12
4712,ENSG00000224373.3
4713,ENSG00000259219.1
4714,ENSG00000102854.14
4715,ENSG00000110171.18
4716,ENSG00000203811.1
4717,ENSG00000005108.15
4718,ENSG00000198933.9
4719,ENSG00000273340.1
4720,ENSG00000270060.1
4721,ENSG00000109066.13
4722,ENSG00000164574.15
4723,ENSG00000085117.11
4724,ENSG00000187742.14
4725,ENSG00000100299.17
4726,ENSG00000278743.1
4727,ENSG00000189403.14
4728,ENSG00000151834.15
4729,ENSG00000163155.11
4730,ENSG00000106948.16
4731,ENSG00000159761.14
4732,ENSG00000010671.15
4733,ENSG00000004948.13
4734,ENSG00000122986.13
4735,ENSG00000229298.1
4736,ENSG00000163877.9
4737,ENSG00000148335.14
4738,ENSG00000119650.12
4739,ENSG00000231711.2
4740,ENSG00000198673.10
4741,ENSG00000170892.10
4742,ENSG00000233926.1
4743,ENSG00000095574.11
4744,ENSG00000233013.8
4745,ENSG00000185736.15
4746,ENSG00000077380.15
4747,ENSG00000153250.17
4748,ENSG00000233247.3
4749,ENSG00000226891.6
4750,ENSG00000215595.1
4751,ENSG00000108684.14
4752,ENSG00000231764.8
4753,ENSG00000140691.16
4754,ENSG00000253955.1
4755,ENSG00000249797.1
4756,ENSG00000121690.9
4757,ENSG00000150991.14
4758,ENSG00000108932.11
4759,ENSG00000243181.2
4760,ENSG00000110888.17
4761,ENSG00000238227.7
4762,ENSG00000251095.6
4763,ENSG00000149380.11
4764,ENSG00000278816.1
4765,ENSG00000169439.11
4766,ENSG00000163541.11
4767,ENSG00000148926.9
4768,ENSG00000258101.2
4769,ENSG00000279727.1
4770,ENSG00000272913.1
4771,ENSG00000227253.3
4772,ENSG00000267811.1
4773,ENSG00000231086.1
4774,ENSG00000006555.10
4775,ENSG00000279307.1
4776,ENSG00000080493.13
4777,ENSG00000175868.13
4778,ENSG00000256546.1
4779,ENSG00000225151.10
4780,ENSG00000173402.11
4781,ENSG00000125652.7
4782,ENSG00000265401.1
4783,ENSG00000084207.15
4784,ENSG00000135902.9
4785,ENSG00000112039.3
4786,ENSG00000135018.13
4787,ENSG00000277288.3
4788,ENSG00000158062.20
4789,ENSG00000160179.18
4790,ENSG00000166681.13
4791,ENSG00000196233.11
4792,ENSG00000272918.1
4793,ENSG00000135436.8
4794,ENSG00000174032.16
4795,ENSG00000124203.5
4796,ENSG00000182541.17
4797,ENSG00000280308.1
4798,ENSG00000166971.16
4799,ENSG00000102007.10
4800,ENSG00000233608.3
4801,ENSG00000105926.15
4802,ENSG00000086232.12
4803,ENSG00000204065.2
4804,ENSG00000169738.7
4805,ENSG00000125356.6
4806,ENSG00000148288.11
4807,ENSG00000275496.4
4808,ENSG00000186204.14
4809,ENSG00000235194.8
4810,ENSG00000140682.18
4811,ENSG00000100028.11
4812,ENSG00000176887.6
4813,ENSG00000171873.7
4814,ENSG00000186652.9
4815,ENSG00000267940.1
4816,ENSG00000257175.2
4817,ENSG00000110768.11
4818,ENSG00000132554.19
4819,ENSG00000124370.10
4820,ENSG00000136877.14
4821,ENSG00000238184.1
4822,ENSG00000255710.2
4823,ENSG00000131143.8
4824,ENSG00000233111.1
4825,ENSG00000101665.8
4826,ENSG00000062716.10
4827,ENSG00000136710.9
4828,ENSG00000147145.12
4829,ENSG00000274893.1
4830,ENSG00000104859.14
4831,ENSG00000083635.7
4832,ENSG00000111261.13
4833,ENSG00000141485.15
4834,ENSG00000225969.1
4835,ENSG00000162757.4
4836,ENSG00000124380.10
4837,ENSG00000011523.13
4838,ENSG00000183036.10
4839,ENSG00000280828.1
4840,ENSG00000269934.1
4841,ENSG00000104427.11
4842,ENSG00000240758.2
4843,ENSG00000176953.10
4844,ENSG00000122679.8
4845,ENSG00000279199.1
4846,ENSG00000122591.11
4847,ENSG00000124215.16
4848,ENSG00000233547.1
4849,ENSG00000159200.17
4850,ENSG00000228594.3
4851,ENSG00000279161.1
4852,ENSG00000261634.3
4853,ENSG00000166402.8
4854,ENSG00000116748.19
4855,ENSG00000111653.19
4856,ENSG00000188092.14
4857,ENSG00000120075.5
4858,ENSG00000118407.14
4859,ENSG00000153132.12
4860,ENSG00000113580.14
4861,ENSG00000180720.7
4862,ENSG00000259728.5
4863,ENSG00000258384.1
4864,ENSG00000155666.11
4865,ENSG00000142694.6
4866,ENSG00000232680.2
4867,ENSG00000268220.1
4868,ENSG00000249574.1
4869,ENSG00000130193.7
4870,ENSG00000258561.1
4871,ENSG00000112033.13
4872,ENSG00000074660.15
4873,ENSG00000234449.2
4874,ENSG00000141934.9
4875,ENSG00000127954.12
4876,ENSG00000069535.13
4877,ENSG00000248101.2
4878,ENSG00000116133.11
4879,ENSG00000151131.9
4880,ENSG00000189143.9
4881,ENSG00000256500.5
4882,ENSG00000067064.10
4883,ENSG00000214189.8
4884,ENSG00000114867.19
4885,ENSG00000225302.2
4886,ENSG00000242861.1
4887,ENSG00000164136.16
4888,ENSG00000214102.7
4889,ENSG00000011332.19
4890,ENSG00000166825.13
4891,ENSG00000159753.13
4892,ENSG00000254258.1
4893,ENSG00000095397.13
4894,ENSG00000227617.8
4895,ENSG00000171163.15
4896,ENSG00000259209.3
4897,ENSG00000116489.12
4898,ENSG00000236095.1
4899,ENSG00000137776.16
4900,ENSG00000198865.9
4901,ENSG00000275993.2
4902,ENSG00000163554.11
4903,ENSG00000122778.9
4904,ENSG00000085831.15
4905,ENSG00000113163.15
4906,ENSG00000214357.8
4907,ENSG00000229122.1
4908,ENSG00000236849.5
4909,ENSG00000107862.4
4910,ENSG00000058804.11
4911,ENSG00000243429.1
4912,ENSG00000069399.12
4913,ENSG00000185674.9
4914,ENSG00000135968.19
4915,ENSG00000278965.1
4916,ENSG00000214076.3
4917,ENSG00000177234.7
4918,ENSG00000127824.13
4919,ENSG00000023909.9
4920,ENSG00000261083.1
4921,ENSG00000236801.1
4922,ENSG00000236542.1
4923,ENSG00000172995.16
4924,ENSG00000163251.3
4925,ENSG00000115268.9
4926,ENSG00000124098.9
4927,ENSG00000104964.14
4928,ENSG00000257576.1
4929,ENSG00000182782.7
4930,ENSG00000182957.15
4931,ENSG00000174226.8
4932,ENSG00000279348.1
4933,ENSG00000227733.8
4934,ENSG00000013297.10
4935,ENSG00000233927.4
4936,ENSG00000167733.13
4937,ENSG00000162746.14
4938,ENSG00000188993.3
4939,ENSG00000165475.13
4940,ENSG00000090661.11
4941,ENSG00000176542.9
4942,ENSG00000232044.6
4943,ENSG00000248527.1
4944,ENSG00000122042.9
4945,ENSG00000134253.9
4946,ENSG00000119574.12
4947,ENSG00000136824.18
4948,ENSG00000179178.10
4949,ENSG00000233478.1
4950,ENSG00000154358.19
4951,ENSG00000161939.18
4952,ENSG00000265018.6
4953,ENSG00000270061.1
4954,ENSG00000131069.19
4955,ENSG00000185043.10
4956,ENSG00000273679.1
4957,ENSG00000188313.12
4958,ENSG00000077150.17
4959,ENSG00000140030.5
4960,ENSG00000237276.8
4961,ENSG00000226777.7
4962,ENSG00000240823.3
4963,ENSG00000123131.12
4964,ENSG00000067596.10
4965,ENSG00000270277.1
4966,ENSG00000135549.14
4967,ENSG00000247556.6
4968,ENSG00000156413.13
4969,ENSG00000206549.12
4970,ENSG00000187123.14
4971,ENSG00000183506.16
4972,ENSG00000260853.1
4973,ENSG00000277203.1
4974,ENSG00000171587.14
4975,ENSG00000134830.5
4976,ENSG00000182450.12
4977,ENSG00000163792.6
4978,ENSG00000260260.1
4979,ENSG00000184384.13
4980,ENSG00000108219.14
4981,ENSG00000174109.4
4982,ENSG00000233223.2
4983,ENSG00000183576.12
4984,ENSG00000171224.8
4985,ENSG00000100053.9
4986,ENSG00000168374.10
4987,ENSG00000184840.11
4988,ENSG00000062598.17
4989,ENSG00000140848.16
4990,ENSG00000133805.15
4991,ENSG00000140545.14
4992,ENSG00000272799.1
4993,ENSG00000126583.10
4994,ENSG00000189266.11
4995,ENSG00000183856.10
4996,ENSG00000182866.16
4997,ENSG00000267426.5
4998,ENSG00000121931.15
4999,ENSG00000112996.9
5000,ENSG00000236735.3
5001,ENSG00000180340.6
5002,ENSG00000273328.5
5003,ENSG00000196943.12
5004,ENSG00000116704.7
5005,ENSG00000132680.10
5006,ENSG00000241549.8
5007,ENSG00000137561.4
5008,ENSG00000121933.17
5009,ENSG00000161970.12
5010,ENSG00000143537.13
5011,ENSG00000136709.11
5012,ENSG00000089225.19
5013,ENSG00000013364.18
5014,ENSG00000215210.3
5015,ENSG00000167644.11
5016,ENSG00000104341.16
5017,ENSG00000110786.17
5018,ENSG00000213453.3
5019,ENSG00000118276.11
5020,ENSG00000255471.1
5021,ENSG00000230076.1
5022,ENSG00000104044.15
5023,ENSG00000175198.14
